image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000272846.jpg,640,309,42,53,610,237,What vehicle can store up to 4 - 8 people that is used for transportation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000273221.jpg,640,640,468,107,557,170,What do you use to hit a ball in tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000273878.jpg,427,640,128,360,225,493,What can be used to sail on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000275230.jpg,640,480,38,0,207,86,what is worn on the head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000275406.jpg,640,427,376,295,450,317,What can you use to travel in water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000275868.jpg,640,480,219,98,562,218,What is used to identify the name of the place in the road?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276238.jpg,640,427,283,123,342,185,What protects the head in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276386.jpg,640,480,0,69,125,232,Which thing will you use in calculating equations?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276787.jpg,640,534,514,0,630,113,What do we add to our baked items
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276844.jpg,640,326,252,142,384,185,What is used to ride waves in the ocean?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276847.jpg,640,448,277,99,571,362,What can I stick on my bag while traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000277491.jpg,640,558,118,306,190,329,What do we use to throw and play?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000279461.jpg,640,480,429,233,510,251,What is used for identification
https://toloka-cdn.azureedge.net/wsdmcup2023/000000279569.jpg,640,480,433,311,496,354,What can be worn and display the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000280618.jpg,480,640,213,284,282,348,Where can we check the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000281201.jpg,640,480,55,108,255,221,What to we use to cover our heads from direct sunlight
https://toloka-cdn.azureedge.net/wsdmcup2023/000000281684.jpg,640,480,127,268,227,468,Where can you see how much your going to pay?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000282480.jpg,640,329,103,200,147,231,What is used to place grocery after shopping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000282621.jpg,640,427,91,214,144,264,what product is used for juggling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000282873.jpg,640,480,426,169,480,219,What identifies the transport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000284361.jpg,640,427,127,237,571,301,What we sail on river?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000284764.jpg,640,427,109,201,258,427,What do you use to contact him?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000285432.jpg,640,486,167,202,191,232,What helps control parking?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000285811.jpg,447,333,143,55,188,83,What do we use to cover our head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000286662.jpg,426,640,89,237,294,352,What fruit is used to decorate desserts?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000287296.jpg,500,375,73,253,122,295,What is used to load games on the TV?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000288060.jpg,640,428,38,162,106,238,what is used to make people in transport to stop
https://toloka-cdn.azureedge.net/wsdmcup2023/000000288568.jpg,515,640,184,40,282,88,What is used to hit ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000288820.jpg,640,480,265,375,298,479,What is the seasoning that makes you sneeze
https://toloka-cdn.azureedge.net/wsdmcup2023/000000290102.jpg,427,640,117,425,136,503,What is used to scrub water closet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000290902.jpg,500,375,212,26,239,48,What is used to flush cmode?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000290938.jpg,546,640,436,275,520,353,What shows time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000291705.jpg,640,481,215,187,254,228,Where can I see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000291866.jpg,640,428,114,276,171,359,What can you use to drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292183.jpg,634,640,234,72,321,223,Who can tame an elephant?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292225.jpg,320,240,97,145,111,156,What do we hit a ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292406.jpg,640,427,163,114,352,173,What is a hand-held device used to protect against sunlight and rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292756.jpg,640,480,215,368,479,478,What do I need to detangle my hair?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292882.jpg,640,425,179,167,355,306,What did our ancestors ride to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293130.jpg,640,428,131,134,348,252,What gets annoyed by cats?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293364.jpg,640,427,501,244,640,427,"What is used for transportation, recreation, and sport?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293451.jpg,640,428,234,134,425,218,What do you put food on when cooking with the oven?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293463.jpg,640,427,283,198,324,231,What animal barks
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293666.jpg,640,427,243,254,405,388,Where can I see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000294517.jpg,612,612,24,363,62,453,What can roll around its axis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000295053.jpg,640,173,529,55,551,106,What item is used to put out a fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000296300.jpg,360,270,7,134,58,208,What looks like it is painted black and white?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000296663.jpg,640,480,330,0,360,36,Where do smoke from the kitchen goes out?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297037.jpg,640,305,89,103,229,195,Which thing we can ride on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297043.jpg,640,480,205,301,273,349,What can I use to beautify part of my body?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297370.jpg,640,518,424,272,539,406,"What is used,as a cake decoration on the top?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297607.jpg,640,480,418,305,506,379,What mode of transportation travels on a track?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297784.jpg,640,480,592,95,627,144,What is a large container with a lid which people put their rubbish in and which is usually kept outside their house ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000299349.jpg,478,640,220,0,357,63,What is trash thrown in
https://toloka-cdn.azureedge.net/wsdmcup2023/000000299462.jpg,480,640,362,132,453,207,Where can you see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000301514.jpg,640,480,233,347,343,418,What is used to secure things before shipping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000301677.jpg,480,640,26,342,210,521,What do we use when pooping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000302038.jpg,640,503,110,55,136,208,What regulates the fireplace?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000302666.jpg,640,480,240,98,487,454,what can be pet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000303066.jpg,640,480,194,221,260,328,What type of animal that can run fast?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000303109.jpg,640,480,0,0,107,282,What is used to mark the sking lane?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000305148.jpg,640,480,63,209,408,388,What is a public transportation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000306524.jpg,640,484,291,309,347,353,Where can we see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000306845.jpg,539,640,255,272,397,357,What do you hit a tennis ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000307216.jpg,640,561,412,411,515,477,what do you make calls with ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000308742.jpg,640,480,539,381,587,391,What do I step on when I want to enter bus
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309017.jpg,640,609,553,471,580,562,What can I use to cut?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309488.jpg,640,480,31,118,612,269,What do you use to pick your food off the plate?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309719.jpg,640,428,181,149,436,305,Which is a mammal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309881.jpg,640,473,479,120,531,163,What object shows us information about something?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000310660.jpg,428,640,204,249,224,270,Where do you usually look to know the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000310906.jpg,640,480,170,248,638,293,What goes on the rails to travel between stations?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000311089.jpg,640,426,114,257,315,426,What do you use to make number 2?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000311703.jpg,640,489,157,393,179,450,What do you use when you wash your hair?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000311932.jpg,480,640,161,361,268,544,Where do firefighters tap away for water supply?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000312289.jpg,640,427,222,296,360,414,What can be eaten?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313202.jpg,500,387,28,0,173,236,What can hold straws?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313588.jpg,480,640,339,192,480,307,What can protect us from rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313861.jpg,640,556,105,303,209,463,What is used to drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313952.jpg,640,480,262,116,364,376,Who makes a snowboarding?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000314554.jpg,640,480,386,171,464,274,Who likes to move over snow using a board?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000316141.jpg,640,405,278,247,290,256,What is used to send messages to people?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000316443.jpg,612,612,214,429,404,547,What do we use to dry ourselves from the water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000316482.jpg,612,612,25,221,267,456,what can i eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000317119.jpg,640,426,118,185,167,208,What to throw at someone who falls overboard?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000317225.jpg,480,640,306,285,363,341,Which we use to check time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000317983.jpg,640,429,248,199,571,339,What is used for mobility
https://toloka-cdn.azureedge.net/wsdmcup2023/000000318284.jpg,640,428,489,234,526,275,what object is used to hit a tennis ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000318785.jpg,480,640,82,221,200,327,What do programmers usually use to work on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000320122.jpg,640,424,286,212,348,237,how can we know the name of the place that we land?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000321086.jpg,640,480,186,227,414,299,What is used to feed babies or toddlers?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000321276.jpg,448,640,132,161,355,249,What helps us to see clearly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000321571.jpg,466,640,166,159,209,347,"What is ignitable wick embedded in wax, or another flammable solid substance such as tallow, that provides light?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322044.jpg,640,426,507,87,550,269,What can be a sign pf cultural heritage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322618.jpg,427,640,139,315,250,510,Where do we pee?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322670.jpg,640,427,351,63,546,171,what is the thing which shows street name?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322835.jpg,640,426,440,124,538,173,What do we use to cover our head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000324581.jpg,640,439,449,83,490,121,What lights the way for the vehicle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325543.jpg,296,640,111,285,211,304,What do men use to hold up their pants?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325663.jpg,640,423,87,169,167,189,What can i use for skateboarding?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325847.jpg,640,480,357,123,589,277,what do we use to eat the meal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325991.jpg,500,334,307,217,371,235,What can we use to throw in the air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000326996.jpg,612,612,328,10,387,58,What can we wear in our head when we are riding a horse?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000327983.jpg,573,640,485,158,573,363,What object gives us a little light in the room ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000328805.jpg,480,640,309,192,385,330,What do you buy at the florist shop?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000328890.jpg,640,480,326,139,530,480,What is used to take a slice of pizza?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000328911.jpg,640,427,136,159,501,297,"What is a vessel for transport by water, constructed to provide buoyancy by excluding water and shaped to give stability and permit propulsion ?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000329880.jpg,640,480,317,225,354,230,What is used for surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000330024.jpg,640,480,478,345,547,421,Where will you set chairs with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000330790.jpg,640,426,106,0,473,206,What's the name of a thing attached the back of elephants to ride them?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333040.jpg,640,480,241,37,303,87,What is used to protect the head when playing baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333368.jpg,640,480,374,172,498,327,What animal makes the meow sound?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333747.jpg,640,360,284,201,333,225,What is shared piece by piece easily among people?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333784.jpg,500,344,284,140,452,192,What animal can protect you?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333967.jpg,626,640,506,17,626,73,what indicates the movie?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000334892.jpg,640,369,258,166,291,209,What tool does a baseball player use?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335131.jpg,640,337,402,51,441,73,What makes me see better in the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335585.jpg,640,530,213,269,249,315,Where can you get information about the bike?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335732.jpg,640,427,436,382,574,407,What object is used to indicate date and year?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335744.jpg,640,480,129,244,253,395,what do we strike a tennis ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000336007.jpg,640,480,370,231,440,259,Where can we see the name of the bus?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000336590.jpg,612,612,185,327,211,368,What can be used to surf on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000336973.jpg,640,427,167,134,216,182,What do we use to boil water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000338339.jpg,480,640,259,56,364,162,What is the object we hung to decorate our wall ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000338843.jpg,640,586,240,288,287,331,What is the thing that we use to hit the ball in tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000339283.jpg,640,425,517,29,547,119,What is used to hit the ball.
https://toloka-cdn.azureedge.net/wsdmcup2023/000000340479.jpg,375,500,138,98,242,177,where can we read dish names?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000340818.jpg,640,569,539,259,596,303,What signifies good luck?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000342782.jpg,640,480,327,229,356,260,What object is specialized for boiling water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000342889.jpg,640,426,193,172,285,297,What do you wear on your wrist to check for time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000343204.jpg,640,480,254,33,311,58,What is used for video calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000344224.jpg,612,612,0,328,347,573,What is edible?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000344435.jpg,640,427,27,226,89,332,What does a catcher use to protect her chest from the ball during a baseball match?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000345797.jpg,640,512,469,205,623,283,What kids can play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000345960.jpg,480,640,185,133,208,213,What do we use to wash utensils?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000346533.jpg,640,480,574,204,618,480,What object emits light at night
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347203.jpg,640,426,149,206,416,332,what can we bake in the oven?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347297.jpg,500,375,323,127,416,191,What it is use to slide on the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347401.jpg,500,347,103,76,118,88,What enables us to see?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347818.jpg,640,480,427,137,511,239,What item do we use to fly in the sky using a rope?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348122.jpg,500,335,299,31,318,52,What object lights up a room artificially?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348272.jpg,640,424,76,1,377,135,What item can I use to decorate my room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348297.jpg,500,375,136,186,164,262,What can remove stain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348875.jpg,640,428,455,207,468,232,What do we tell the time with
https://toloka-cdn.azureedge.net/wsdmcup2023/000000350389.jpg,640,480,359,375,537,480,What is used for printing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000351534.jpg,640,512,140,144,212,172,What is used during surfing ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000351587.jpg,373,500,84,155,152,235,What can be used to make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000352542.jpg,640,426,473,300,488,321,What do use to identify the area?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000353113.jpg,480,640,185,163,215,206,What shows the program of the day
https://toloka-cdn.azureedge.net/wsdmcup2023/000000353785.jpg,640,480,421,15,611,365,What is used to enter and exit a room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000355075.jpg,480,640,137,324,328,466,What hunts mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000355305.jpg,640,480,366,261,406,279,What can people do in the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000355987.jpg,640,427,564,193,599,226,What stays cold?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000356946.jpg,640,427,301,118,438,178,What is used to obstruct the rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000357029.jpg,428,640,57,297,67,303,What do you use to contact someone?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000359089.jpg,424,640,65,367,76,385,What do we use to chat with people in distances?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000359454.jpg,640,418,328,62,385,116,what can i use to protect my head from injuries?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000359548.jpg,640,480,33,83,124,109,Which kid's toy operated by rope can fly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000361351.jpg,640,480,29,27,238,220,What kind of beverages can make us drunk?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000361622.jpg,640,480,165,66,257,160,What can be used to improve lighting when taking a mirror selfie?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000362316.jpg,427,640,167,300,356,492,What item is used to tell the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000362631.jpg,480,640,260,35,313,76,What could be flown in the sky as a hobby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000363046.jpg,640,317,247,49,368,221,who is surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364214.jpg,480,640,128,5,446,321,What can we use to organize the traffic ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364400.jpg,480,640,83,185,421,390,Who is lying on the floor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364465.jpg,640,640,205,48,515,184,What is used to change aircon temperature?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364521.jpg,640,426,552,128,613,196,What item is used to pour water in the toilet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364561.jpg,519,640,153,313,274,436,What takes patients to hospital in emergency?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000365242.jpg,640,480,232,144,366,280,Who participates in winter sports?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000365565.jpg,640,427,438,104,550,334,Who can help with my homework?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000366753.jpg,426,640,192,292,246,319,What protects the eyes from the elements?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367242.jpg,428,640,226,394,330,426,Where do they package take outs?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367763.jpg,640,480,139,186,168,203,What shows the number of miles?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367797.jpg,640,427,297,132,348,163,What can I wear on my head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367854.jpg,640,360,150,260,439,300,What do we use to surf?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368205.jpg,640,427,439,170,569,253,What is the thing on which two people can sit and travel from one place to other place?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368602.jpg,640,427,257,156,298,172,What is used to move through the water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368916.jpg,429,640,228,256,269,429,What is used as a transportation method for water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368975.jpg,640,480,427,379,501,402,What do we use to identify a registered bus?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369193.jpg,640,427,191,213,231,218,What is the name of the airplane company
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369530.jpg,640,480,437,111,601,389,What beverage is carbonated?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369567.jpg,640,360,492,20,582,261,What do you usually see at the entrance of a house?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369588.jpg,500,343,277,142,484,290,How do we change the channels on TV?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000370406.jpg,640,427,13,363,531,415,What can we use to travel on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000370511.jpg,640,480,558,332,578,360,What item is used to guide drivers on the road?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000371852.jpg,516,640,157,255,221,341,What is used to catch the ball in the game of baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000372180.jpg,640,427,491,81,505,95,What should you catch after hitting?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000374533.jpg,640,426,350,189,639,269,Which was the slowest mode of transport in history?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000374858.jpg,640,640,8,226,107,342,What can we write on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000376489.jpg,480,640,18,30,137,278,What can give food a spicy flavor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000376490.jpg,640,426,292,118,319,138,What can be used to protect the head in the event of a fall?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000376748.jpg,640,480,346,359,378,398,What can be used on the road to show moving cars where to turn?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377017.jpg,500,375,261,207,298,249,What can I use to make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377325.jpg,640,480,180,218,348,312,What animal has the longest neck?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377392.jpg,640,427,178,41,326,230,What do you call a gift you give to babies especially girls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377416.jpg,640,480,134,364,197,393,Where do we keep our cards or personal documents?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000378616.jpg,640,480,221,427,254,477,Where do we carry water when cycling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000378767.jpg,640,418,425,308,516,368,What do we wear on our heads?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000379069.jpg,400,500,2,90,93,207,Where do we warm food
https://toloka-cdn.azureedge.net/wsdmcup2023/000000381074.jpg,427,640,105,242,236,445,what do we strike the ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000381426.jpg,500,375,81,36,177,131,What is the opposite of go?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000382449.jpg,480,270,186,35,236,73,What thing flies in the sky that is made by humans?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000383044.jpg,375,500,120,271,192,346,What do teenagers ride mostly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000385327.jpg,640,480,352,301,421,400,What is used to keep clothes while travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000385863.jpg,640,476,191,22,227,56,What is the biggest light on the front of the train called?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000386638.jpg,640,256,497,153,539,190,What is used to catch fish?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000387071.jpg,640,480,215,109,227,194,What do we put on the ground to see brighter at night?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000390389.jpg,427,640,214,182,247,277,What item is used to help people cross between two separate areas?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000390414.jpg,640,504,519,336,564,379,Which team does she represent?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000391778.jpg,427,640,11,109,86,549,Where can we enjoy the city views?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000391896.jpg,427,640,11,454,287,481,What was done to store stuff inside?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000392928.jpg,480,640,211,0,234,20,Where can I plug my charger?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000394436.jpg,640,480,424,260,500,281,What can protect us from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000394802.jpg,480,640,155,445,269,480,What object is used to ride waves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000396855.jpg,640,427,344,196,397,269,What do we put around our neck as an accessory?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000396938.jpg,640,478,415,246,513,344,What is connected to a computer to show images?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000397999.jpg,640,480,356,193,432,290,What is used for surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398115.jpg,640,427,294,192,318,220,Who can fly a plane?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398557.jpg,640,342,154,126,225,183,What can we use to ride the moving waves ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398656.jpg,343,500,36,34,124,122,What can show a driver what's ahead?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398781.jpg,640,331,287,110,484,163,What can I use to surf?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398957.jpg,640,480,238,2,392,228,What can be used to drink water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398976.jpg,480,640,92,121,153,202,What can protect a person's head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000400851.jpg,640,425,316,294,446,353,Where can we seat all together while hanging my legs?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000400985.jpg,640,427,501,62,639,248,What is the thing we use to hold water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000401416.jpg,640,480,100,237,134,277,What do you use in heating water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000401915.jpg,500,400,225,128,270,168,What do we hit with a tennis racket?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000402519.jpg,640,427,268,180,358,398,What usually sings?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000403871.jpg,640,359,346,255,545,358,What object is used to place a food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000404012.jpg,500,375,195,241,291,368,What is a character of a movie which people use it for decoration?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000404699.jpg,427,640,72,51,277,298,What do we use for protecting the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000405695.jpg,640,475,0,379,47,475,What body part holds the brain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000406203.jpg,640,426,386,306,438,335,Where can I find the identification of the car?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000406750.jpg,419,500,351,401,366,409,What is under a horse's leg?
