image,width,height,left,top,right,bottom,question
https://toloka-cdn.azureedge.net/wsdmcup2023/000000272846.jpg,640,309,599,216,638,235,What vehicle can store up to 4 - 8 people that is used for transportation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000273221.jpg,640,640,467,106,559,169,What do you use to hit a ball in tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000273878.jpg,427,640,128,360,226,492,What can be used to sail on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000275230.jpg,640,480,37,0,208,86,what is worn on the head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000275406.jpg,640,427,376,295,450,317,What can you use to travel in water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000275868.jpg,640,480,218,98,563,218,What is used to identify the name of the place in the road?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276238.jpg,640,427,282,123,341,184,What protects the head in baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276386.jpg,640,480,0,69,126,233,Which thing will you use in calculating equations?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276787.jpg,640,534,515,0,629,110,What do we add to our baked items
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276844.jpg,640,326,250,142,383,185,What is used to ride waves in the ocean?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000276847.jpg,640,448,303,227,377,361,What can I stick on my bag while traveling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000277491.jpg,640,558,118,305,189,329,What do we use to throw and play?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000279461.jpg,640,480,427,231,504,252,What is used for identification
https://toloka-cdn.azureedge.net/wsdmcup2023/000000279569.jpg,640,480,431,312,496,354,What can be worn and display the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000280618.jpg,480,640,214,282,281,347,Where can we check the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000281201.jpg,640,480,55,108,253,221,What to we use to cover our heads from direct sunlight
https://toloka-cdn.azureedge.net/wsdmcup2023/000000281684.jpg,640,480,126,268,226,464,Where can you see how much your going to pay?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000282480.jpg,640,329,104,190,145,228,What is used to place grocery after shopping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000282621.jpg,640,427,91,212,142,263,what product is used for juggling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000282873.jpg,640,480,427,169,479,218,What identifies the transport?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000284361.jpg,640,427,120,237,585,297,What we sail on river?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000284764.jpg,640,427,109,201,258,424,What do you use to contact him?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000285432.jpg,640,486,166,203,191,232,What helps control parking?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000285811.jpg,447,333,145,55,187,83,What do we use to cover our head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000286662.jpg,426,640,207,242,278,333,What fruit is used to decorate desserts?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000287296.jpg,500,375,72,252,121,293,What is used to load games on the TV?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000288060.jpg,640,428,37,162,105,237,what is used to make people in transport to stop
https://toloka-cdn.azureedge.net/wsdmcup2023/000000288568.jpg,515,640,185,39,281,88,What is used to hit ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000288820.jpg,640,480,266,372,298,479,What is the seasoning that makes you sneeze
https://toloka-cdn.azureedge.net/wsdmcup2023/000000290102.jpg,427,640,116,422,134,500,What is used to scrub water closet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000290902.jpg,500,375,212,26,240,47,What is used to flush cmode?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000290938.jpg,546,640,438,275,519,356,What shows time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000291705.jpg,640,481,213,186,254,227,Where can I see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000291866.jpg,640,428,112,277,173,359,What can you use to drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292183.jpg,634,640,230,66,321,223,Who can tame an elephant?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292225.jpg,320,240,91,145,110,155,What do we hit a ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292406.jpg,640,427,163,116,350,167,What is a hand-held device used to protect against sunlight and rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292756.jpg,640,480,215,368,479,479,What do I need to detangle my hair?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000292882.jpg,640,425,178,167,355,304,What did our ancestors ride to travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293130.jpg,640,428,126,133,356,244,What gets annoyed by cats?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293364.jpg,640,427,498,243,639,424,"What is used for transportation, recreation, and sport?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293451.jpg,640,428,233,133,424,214,What do you put food on when cooking with the oven?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293463.jpg,640,427,282,197,324,230,What animal barks
https://toloka-cdn.azureedge.net/wsdmcup2023/000000293666.jpg,640,427,260,270,387,384,Where can I see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000294517.jpg,612,612,28,369,58,447,What can roll around its axis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000295053.jpg,640,173,526,56,547,103,What item is used to put out a fire?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000296300.jpg,360,270,8,134,56,205,What looks like it is painted black and white?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000296663.jpg,640,480,329,0,362,36,Where do smoke from the kitchen goes out?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297037.jpg,640,305,87,102,229,195,Which thing we can ride on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297043.jpg,640,480,204,300,271,347,What can I use to beautify part of my body?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297370.jpg,640,518,424,272,539,404,"What is used,as a cake decoration on the top?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297607.jpg,640,480,421,307,506,377,What mode of transportation travels on a track?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000297784.jpg,640,480,591,94,626,143,What is a large container with a lid which people put their rubbish in and which is usually kept outside their house ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000299349.jpg,478,640,9,0,248,96,What is trash thrown in
https://toloka-cdn.azureedge.net/wsdmcup2023/000000299462.jpg,480,640,363,102,452,406,Where can you see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000301514.jpg,640,480,234,347,339,418,What is used to secure things before shipping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000301677.jpg,480,640,29,344,210,523,What do we use when pooping?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000302038.jpg,640,503,121,205,139,209,What regulates the fireplace?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000302666.jpg,640,480,238,96,485,452,what can be pet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000303066.jpg,640,480,194,221,258,326,What type of animal that can run fast?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000303109.jpg,640,480,0,70,106,280,What is used to mark the sking lane?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000305148.jpg,640,480,68,209,405,386,What is a public transportation?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000306524.jpg,640,484,289,309,347,353,Where can we see the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000306845.jpg,539,640,254,271,395,357,What do you hit a tennis ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000307216.jpg,640,561,413,411,514,475,what do you make calls with ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000308742.jpg,640,480,538,377,581,394,What do I step on when I want to enter bus
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309017.jpg,640,609,550,473,580,565,What can I use to cut?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309488.jpg,640,480,29,117,610,272,What do you use to pick your food off the plate?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309719.jpg,640,428,180,148,436,305,Which is a mammal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000309881.jpg,640,473,479,120,531,162,What object shows us information about something?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000310660.jpg,428,640,203,249,223,269,Where do you usually look to know the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000310906.jpg,640,480,170,252,639,294,What goes on the rails to travel between stations?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000311089.jpg,640,426,115,257,319,425,What do you use to make number 2?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000311703.jpg,640,489,156,393,178,449,What do you use when you wash your hair?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000311932.jpg,480,640,171,362,261,538,Where do firefighters tap away for water supply?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000312289.jpg,640,427,222,296,357,412,What can be eaten?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313202.jpg,500,387,27,1,177,225,What can hold straws?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313588.jpg,480,640,344,196,479,306,What can protect us from rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313861.jpg,640,556,106,302,207,462,What is used to drink?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000313952.jpg,640,480,192,116,429,379,Who makes a snowboarding?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000314554.jpg,640,480,383,171,463,274,Who likes to move over snow using a board?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000316141.jpg,640,405,277,247,286,252,What is used to send messages to people?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000316443.jpg,612,612,214,430,406,544,What do we use to dry ourselves from the water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000316482.jpg,612,612,24,228,272,456,what can i eat?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000317119.jpg,640,426,117,184,166,207,What to throw at someone who falls overboard?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000317225.jpg,480,640,306,285,362,341,Which we use to check time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000317983.jpg,640,429,247,198,570,340,What is used for mobility
https://toloka-cdn.azureedge.net/wsdmcup2023/000000318284.jpg,640,428,488,234,529,277,what object is used to hit a tennis ball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000318785.jpg,480,640,78,221,218,327,What do programmers usually use to work on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000320122.jpg,640,424,286,211,350,238,how can we know the name of the place that we land?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000321086.jpg,640,480,215,244,255,322,What is used to feed babies or toddlers?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000321276.jpg,448,640,130,161,354,249,What helps us to see clearly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000321571.jpg,466,640,169,160,209,345,"What is ignitable wick embedded in wax, or another flammable solid substance such as tallow, that provides light?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322044.jpg,640,426,508,89,552,253,What can be a sign pf cultural heritage?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322618.jpg,427,640,141,312,251,510,Where do we pee?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322670.jpg,640,427,353,66,543,167,what is the thing which shows street name?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000322835.jpg,640,426,440,123,540,176,What do we use to cover our head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000324581.jpg,640,439,461,90,487,120,What lights the way for the vehicle?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325543.jpg,296,640,111,285,208,303,What do men use to hold up their pants?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325663.jpg,640,423,91,168,168,189,What can i use for skateboarding?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325847.jpg,640,480,358,124,583,276,what do we use to eat the meal?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000325991.jpg,500,334,311,217,369,234,What can we use to throw in the air?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000326996.jpg,612,612,328,10,385,58,What can we wear in our head when we are riding a horse?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000327983.jpg,573,640,483,155,572,362,What object gives us a little light in the room ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000328805.jpg,480,640,309,191,383,327,What do you buy at the florist shop?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000328890.jpg,640,480,324,139,530,479,What is used to take a slice of pizza?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000328911.jpg,640,427,135,158,506,299,"What is a vessel for transport by water, constructed to provide buoyancy by excluding water and shaped to give stability and permit propulsion ?"
https://toloka-cdn.azureedge.net/wsdmcup2023/000000329880.jpg,640,480,317,225,353,229,What is used for surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000330024.jpg,640,480,474,336,556,424,Where will you set chairs with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000330790.jpg,640,426,112,54,211,159,What's the name of a thing attached the back of elephants to ride them?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333040.jpg,640,480,245,41,299,79,What is used to protect the head when playing baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333368.jpg,640,480,355,175,496,322,What animal makes the meow sound?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333747.jpg,640,360,281,200,336,225,What is shared piece by piece easily among people?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333784.jpg,500,344,285,142,451,193,What animal can protect you?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000333967.jpg,626,640,510,13,625,68,what indicates the movie?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000334892.jpg,640,369,255,165,288,218,What tool does a baseball player use?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335131.jpg,640,337,402,50,440,71,What makes me see better in the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335585.jpg,640,530,213,269,250,314,Where can you get information about the bike?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335732.jpg,640,427,432,381,576,407,What object is used to indicate date and year?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000335744.jpg,640,480,127,244,251,394,what do we strike a tennis ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000336007.jpg,640,480,370,229,437,260,Where can we see the name of the bus?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000336590.jpg,612,612,183,326,211,367,What can be used to surf on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000336973.jpg,640,427,166,133,215,181,What do we use to boil water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000338339.jpg,480,640,258,54,363,160,What is the object we hung to decorate our wall ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000338843.jpg,640,586,240,288,285,330,What is the thing that we use to hit the ball in tennis?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000339283.jpg,640,425,517,31,548,118,What is used to hit the ball.
https://toloka-cdn.azureedge.net/wsdmcup2023/000000340479.jpg,375,500,138,98,241,176,where can we read dish names?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000340818.jpg,640,569,537,258,598,303,What signifies good luck?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000342782.jpg,640,480,327,229,355,260,What object is specialized for boiling water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000342889.jpg,640,426,192,179,282,297,What do you wear on your wrist to check for time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000343204.jpg,640,480,254,33,310,58,What is used for video calls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000344224.jpg,612,612,2,329,347,573,What is edible?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000344435.jpg,640,427,26,226,89,331,What does a catcher use to protect her chest from the ball during a baseball match?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000345797.jpg,640,512,466,205,621,282,What kids can play with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000345960.jpg,480,640,185,133,207,212,What do we use to wash utensils?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000346533.jpg,640,480,573,204,617,479,What object emits light at night
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347203.jpg,640,426,154,205,409,329,what can we bake in the oven?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347297.jpg,500,375,321,126,416,190,What it is use to slide on the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347401.jpg,500,347,102,75,117,87,What enables us to see?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000347818.jpg,640,480,426,136,511,238,What item do we use to fly in the sky using a rope?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348122.jpg,500,335,298,31,317,51,What object lights up a room artificially?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348272.jpg,640,424,79,3,377,137,What item can I use to decorate my room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348297.jpg,500,375,136,184,165,259,What can remove stain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000348875.jpg,640,428,455,206,468,230,What do we tell the time with
https://toloka-cdn.azureedge.net/wsdmcup2023/000000350389.jpg,640,480,361,376,534,478,What is used for printing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000351534.jpg,640,512,155,157,203,168,What is used during surfing ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000351587.jpg,373,500,81,155,151,234,What can be used to make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000352542.jpg,640,426,473,300,487,318,What do use to identify the area?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000353113.jpg,480,640,185,162,214,204,What shows the program of the day
https://toloka-cdn.azureedge.net/wsdmcup2023/000000353785.jpg,640,480,421,17,608,365,What is used to enter and exit a room?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000355075.jpg,480,640,136,325,330,466,What hunts mice?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000355305.jpg,640,480,367,261,405,278,What can people do in the snow?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000355987.jpg,640,427,564,192,599,226,What stays cold?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000356946.jpg,640,427,300,117,437,176,What is used to obstruct the rain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000357029.jpg,428,640,57,297,65,301,What do you use to contact someone?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000359089.jpg,424,640,65,367,77,385,What do we use to chat with people in distances?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000359454.jpg,640,418,331,61,382,112,what can i use to protect my head from injuries?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000359548.jpg,640,480,34,82,123,108,Which kid's toy operated by rope can fly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000361351.jpg,640,480,30,26,237,218,What kind of beverages can make us drunk?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000361622.jpg,640,480,164,66,255,159,What can be used to improve lighting when taking a mirror selfie?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000362316.jpg,427,640,169,301,354,492,What item is used to tell the time?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000362631.jpg,480,640,260,35,311,75,What could be flown in the sky as a hobby?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000363046.jpg,640,317,210,48,365,224,who is surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364214.jpg,480,640,131,5,446,316,What can we use to organize the traffic ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364400.jpg,480,640,84,186,415,390,Who is lying on the floor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364465.jpg,640,640,202,42,516,188,What is used to change aircon temperature?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364521.jpg,640,426,553,130,613,190,What item is used to pour water in the toilet?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000364561.jpg,519,640,153,311,273,440,What takes patients to hospital in emergency?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000365242.jpg,640,480,232,144,365,278,Who participates in winter sports?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000365565.jpg,640,427,436,104,550,333,Who can help with my homework?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000366753.jpg,426,640,192,289,246,318,What protects the eyes from the elements?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367242.jpg,428,640,222,388,326,422,Where do they package take outs?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367763.jpg,640,480,140,186,168,203,What shows the number of miles?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367797.jpg,640,427,296,132,348,162,What can I wear on my head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000367854.jpg,640,360,150,261,436,301,What do we use to surf?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368205.jpg,640,427,434,167,567,257,What is the thing on which two people can sit and travel from one place to other place?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368602.jpg,640,427,256,155,297,172,What is used to move through the water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368916.jpg,429,640,231,253,271,432,What is used as a transportation method for water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000368975.jpg,640,480,427,378,501,402,What do we use to identify a registered bus?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369193.jpg,640,427,190,212,231,218,What is the name of the airplane company
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369530.jpg,640,480,437,109,598,390,What beverage is carbonated?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369567.jpg,640,360,487,75,493,90,What do you usually see at the entrance of a house?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000369588.jpg,500,343,277,141,482,288,How do we change the channels on TV?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000370406.jpg,640,427,15,363,533,410,What can we use to travel on water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000370511.jpg,640,480,562,336,575,349,What item is used to guide drivers on the road?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000371852.jpg,516,640,155,253,221,340,What is used to catch the ball in the game of baseball?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000372180.jpg,640,427,491,81,504,93,What should you catch after hitting?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000374533.jpg,640,426,354,193,606,277,Which was the slowest mode of transport in history?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000374858.jpg,640,640,9,214,102,310,What can we write on?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000376489.jpg,480,640,18,28,136,275,What can give food a spicy flavor?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000376490.jpg,640,426,291,117,317,136,What can be used to protect the head in the event of a fall?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000376748.jpg,640,480,344,358,382,400,What can be used on the road to show moving cars where to turn?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377017.jpg,500,375,261,207,297,248,What can I use to make a call?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377325.jpg,640,480,180,220,343,314,What animal has the longest neck?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377392.jpg,640,427,181,44,325,226,What do you call a gift you give to babies especially girls?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000377416.jpg,640,480,133,364,195,393,Where do we keep our cards or personal documents?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000378616.jpg,640,480,220,427,254,479,Where do we carry water when cycling?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000378767.jpg,640,418,424,306,517,371,What do we wear on our heads?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000379069.jpg,400,500,2,85,92,206,Where do we warm food
https://toloka-cdn.azureedge.net/wsdmcup2023/000000381074.jpg,427,640,104,240,234,443,what do we strike the ball with?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000381426.jpg,500,375,82,37,176,128,What is the opposite of go?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000382449.jpg,480,270,185,35,236,71,What thing flies in the sky that is made by humans?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000383044.jpg,375,500,119,270,191,344,What do teenagers ride mostly?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000385327.jpg,640,480,352,246,421,398,What is used to keep clothes while travel?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000385863.jpg,640,476,191,22,228,56,What is the biggest light on the front of the train called?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000386638.jpg,640,256,496,149,540,190,What is used to catch fish?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000387071.jpg,640,480,216,107,227,183,What do we put on the ground to see brighter at night?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000390389.jpg,427,640,179,182,246,276,What item is used to help people cross between two separate areas?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000390414.jpg,640,504,516,335,568,380,Which team does she represent?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000391778.jpg,427,640,11,109,82,558,Where can we enjoy the city views?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000391896.jpg,427,640,10,454,284,479,What was done to store stuff inside?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000392928.jpg,480,640,210,0,233,19,Where can I plug my charger?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000394436.jpg,640,480,431,256,503,281,What can protect us from the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000394802.jpg,480,640,162,446,267,478,What object is used to ride waves?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000396855.jpg,640,427,345,193,397,270,What do we put around our neck as an accessory?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000396938.jpg,640,478,415,248,511,340,What is connected to a computer to show images?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000397999.jpg,640,480,350,193,429,288,What is used for surfing?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398115.jpg,640,427,294,191,306,206,Who can fly a plane?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398557.jpg,640,342,154,126,225,181,What can we use to ride the moving waves ?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398656.jpg,343,500,34,32,124,122,What can show a driver what's ahead?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398781.jpg,640,331,286,109,484,164,What can I use to surf?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398957.jpg,640,480,240,4,392,230,What can be used to drink water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000398976.jpg,480,640,90,121,154,201,What can protect a person's head?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000400851.jpg,640,425,316,294,445,352,Where can we seat all together while hanging my legs?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000400985.jpg,640,427,498,63,639,247,What is the thing we use to hold water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000401416.jpg,640,480,99,236,134,275,What do you use in heating water?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000401915.jpg,500,400,222,125,271,167,What do we hit with a tennis racket?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000402519.jpg,640,427,267,180,357,402,What usually sings?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000403871.jpg,640,359,346,254,546,355,What object is used to place a food?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000404012.jpg,500,375,195,243,303,367,What is a character of a movie which people use it for decoration?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000404699.jpg,427,640,75,47,277,291,What do we use for protecting the sun?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000405695.jpg,640,475,0,382,46,474,What body part holds the brain?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000406203.jpg,640,426,388,311,439,335,Where can I find the identification of the car?
https://toloka-cdn.azureedge.net/wsdmcup2023/000000406750.jpg,419,500,353,402,366,406,What is under a horse's leg?
